,ID,光照强度,功率A,功率B,功率C,发电量,平均功率,板温,现场温度,电压A,电压B,电压C,电流A,电流B,电流C,转换效率,转换效率A,转换效率B,转换效率C,风向,风速
4926,9876,244,2231.1,2217.7,2281.4,4.998190286,2243.4,8.06,-4.2,670.0,670.0,671.0,3.33,3.31,3.4,31.03,30.86,30.67,31.56,284,0.0
4927,9877,187,2180.75,2007.0,1425.45,4.561486271000001,1871.07,7.51,-4.5,671.0,669.0,663.0,3.25,3.0,2.15,33.83,39.43,36.29,25.78,130,0.6
4928,9879,249,1761.75,1882.06,2014.48,4.031516081,1886.1,5.16,-4.3,675.0,677.0,676.0,2.61,2.78,2.98,25.83,24.12,25.77,27.59,124,0.0
4929,9880,212,1871.28,1800.82,1806.32,4.070041848,1826.14,5.2,-4.4,678.0,677.0,674.0,2.76,2.66,2.68,29.37,30.09,28.96,29.05,268,0.0
4930,9882,182,1345.24,1347.23,1326.92,2.959293567,1339.8,3.31,-4.8,676.0,677.0,677.0,1.99,1.99,1.96,25.26,25.37,25.4,25.02,251,0.0
4931,9884,168,1208.62,1162.8,1177.98,2.590974816,1183.13,2.49,-4.5,679.0,680.0,677.0,1.78,1.71,1.74,24.24,24.76,23.82,24.13,279,0.0
4932,9885,175,1244.88,1319.2,1220.4,2.726761929,1261.49,2.04,-4.9,684.0,680.0,678.0,1.82,1.94,1.8,24.85,24.52,25.98,24.04,251,0.0
4933,9886,244,1674.27,1511.64,1733.76,3.551306321,1639.89,2.08,-4.2,689.0,684.0,688.0,2.43,2.21,2.52,23.16,23.65,21.35,24.49,290,0.0
4934,9894,120,932.88,897.75,946.11,1.9933691919999998,925.58,1.58,-4.5,676.0,675.0,671.0,1.38,1.33,1.41,26.63,26.84,25.83,27.22,269,0.0
4935,9895,142,901.74,896.28,1179.86,2.016995133,992.63,0.72,-4.6,678.0,679.0,682.0,1.33,1.32,1.73,24.21,21.99,21.86,28.77,249,0.0
4936,9896,154,1132.12,1191.9,1031.33,2.377926826,1118.45,0.37,-4.7,682.0,685.0,683.0,1.66,1.74,1.51,25.18,25.49,26.83,23.22,271,0.0
4937,9898,171,1471.83,1447.46,1541.12,3.102088068,1486.8,0.37,-4.5,691.0,686.0,688.0,2.13,2.11,2.24,30.14,29.84,29.35,31.25,287,0.0
4938,9900,139,1257.21,1103.22,1280.28,2.607962866,1213.57,0.51,-4.4,687.0,681.0,681.0,1.83,1.62,1.88,30.25,31.34,27.5,31.92,262,0.0
4939,9902,74,548.58,543.51,536.8,1.323377848,542.96,-1.25,-5.0,669.0,671.0,671.0,0.82,0.81,0.8,25.58,25.85,25.61,25.29,110,0.0
4940,9903,70,509.96,515.9,513.59,1.232712016,513.15,-1.71,-5.2,671.0,670.0,667.0,0.76,0.77,0.77,25.6,25.44,25.74,25.62,116,0.0
4941,9904,66,448.9,444.18,465.5,1.1123280309999999,452.86,-2.66,-5.5,670.0,673.0,665.0,0.67,0.66,0.7,24.04,23.83,23.58,24.71,93,0.0
4942,9907,57,389.18,395.89,414.16,0.94879051,399.74,-3.81,-5.4,671.0,671.0,668.0,0.58,0.59,0.62,24.66,24.01,24.43,25.55,109,0.0
4943,9908,47,403.2,400.8,371.28,0.946782861,391.76,-4.14,-5.4,672.0,668.0,663.0,0.6,0.6,0.56,29.35,30.21,30.03,27.81,116,0.0
4944,9909,39,289.96,283.37,301.76,0.704980948,291.7,-4.79,-5.4,659.0,659.0,656.0,0.44,0.43,0.46,26.39,26.24,25.64,27.3,129,0.0
4945,9910,29,278.04,270.19,269.37,0.497603755,272.53,-4.98,-5.5,662.0,659.0,657.0,0.42,0.41,0.41,33.18,33.85,32.9,32.8,121,0.0
4946,9914,26,215.16,216.48,219.64,0.508733395,217.09,-5.77,-5.9,652.0,656.0,646.0,0.33,0.33,0.34,29.56,29.3,29.48,29.91,96,1.3
4947,9917,93,863.94,875.76,833.04,1.714567096,857.58,-11.73,-13.0,714.0,712.0,712.0,1.21,1.23,1.17,33.31,33.55,34.01,32.35,105,1.9
4948,9918,102,937.96,942.48,935.34,1.8809210809999999,938.59,-11.56,-12.9,716.0,714.0,714.0,1.31,1.32,1.31,33.22,33.19,33.35,33.1,105,2.2
4949,9922,140,1312.11,1152.41,1281.64,2.681568409,1248.72,-9.81,-12.4,717.0,707.0,716.0,1.83,1.63,1.79,32.01,33.64,29.54,32.85,103,2.4
4950,9923,79,1135.26,1046.64,841.2,2.259361873,1007.7,-9.64,-12.5,714.0,712.0,701.0,1.59,1.47,1.2,45.75,51.54,47.52,38.19,101,2.0
4951,9927,242,1970.06,1864.8,1981.68,4.074771149,1938.85,-7.87,-11.5,719.0,720.0,718.0,2.74,2.59,2.76,28.57,29.03,27.48,29.2,104,1.4
4952,9930,138,1116.8,929.96,939.6,2.3538015430000003,995.45,-5.41,-10.9,698.0,694.0,696.0,1.6,1.34,1.35,25.51,28.62,23.83,24.08,110,1.8
4953,9933,168,1109.16,1145.89,1104.42,2.195957729,1119.82,-6.18,-10.7,702.0,703.0,699.0,1.58,1.63,1.58,23.63,23.41,24.18,23.31,124,2.2
4954,9935,144,1214.46,1216.19,1010.32,2.558069405,1146.99,-5.87,-10.3,702.0,703.0,692.0,1.73,1.73,1.46,28.21,29.87,29.91,24.85,111,2.1
4955,9937,150,932.64,933.98,975.8,2.019123489,947.47,-6.1,-10.0,696.0,697.0,697.0,1.34,1.34,1.4,22.39,22.04,22.07,23.06,115,1.9
4956,9938,149,977.2,1040.02,1042.5,2.110049067,1019.91,-6.1,-9.9,698.0,698.0,695.0,1.4,1.49,1.5,24.26,23.25,24.74,24.8,129,1.2
4957,9941,161,974.4,1006.56,1037.48,2.120086288,1006.15,-5.79,-9.5,696.0,699.0,701.0,1.4,1.44,1.48,22.13,21.43,22.14,22.82,118,0.8
4958,9944,211,1324.89,1232.0,1380.06,2.85443796,1312.32,-4.39,-9.0,701.0,704.0,697.0,1.89,1.75,1.98,21.92,22.13,20.58,23.05,110,1.0
4959,9946,217,1372.0,1418.04,1411.02,2.976650865,1400.35,-4.12,-9.0,700.0,702.0,702.0,1.96,2.02,2.01,22.72,22.26,23.01,22.89,139,2.4
4960,9947,211,1441.15,1516.32,1491.58,3.1461053760000004,1483.02,-3.87,-9.0,703.0,702.0,697.0,2.05,2.16,2.14,24.72,24.03,25.28,24.87,103,1.5
4961,9948,197,1462.24,1387.03,1287.6,3.109906402,1378.96,-3.75,-8.9,703.0,697.0,696.0,2.08,1.99,1.85,24.61,26.1,24.76,22.98,96,2.5
4962,9949,190,1136.11,1170.96,1197.16,2.511371198,1168.08,-3.89,-8.8,697.0,697.0,692.0,1.63,1.68,1.73,21.63,21.04,21.68,22.17,110,1.8
4963,9950,190,1110.4,1138.16,1171.17,2.445921653,1139.91,-4.14,-8.7,694.0,694.0,693.0,1.6,1.64,1.69,21.12,20.58,21.09,21.7,110,1.8
4964,9951,192,1160.34,1169.28,1212.78,2.540853345,1180.8,-4.23,-8.9,699.0,696.0,697.0,1.66,1.68,1.74,21.66,21.29,21.45,22.25,121,2.4
4965,9952,202,1214.52,1218.0,1271.85,2.645835599,1234.79,-4.27,-8.6,698.0,696.0,695.0,1.74,1.75,1.83,21.53,21.18,21.24,22.18,109,1.4
4966,9955,289,1600.56,1631.0,1776.06,3.490747498,1669.21,-3.48,-8.5,702.0,700.0,702.0,2.28,2.33,2.53,20.29,19.46,19.83,21.59,115,2.1
4967,9956,312,2337.28,2844.16,2202.52,4.973575475,2461.32,-2.14,-8.2,704.0,704.0,697.0,3.32,4.04,3.16,27.59,26.2,31.88,24.69,161,2.6
4968,9957,417,2885.22,3001.4,2786.0,5.897343169,2890.87,-0.73,-7.9,702.0,698.0,700.0,4.11,4.3,3.98,24.13,24.08,25.05,23.25,126,1.7
4969,9958,394,2906.49,2916.24,2896.74,6.001205672999999,2906.49,0.03,-7.7,697.0,696.0,693.0,4.17,4.19,4.18,25.61,25.61,25.69,25.52,132,3.1
4970,9959,339,2588.62,2463.3,2234.68,5.288478237,2428.87,0.83,-7.7,694.0,690.0,694.0,3.73,3.57,3.22,24.8,26.43,25.15,22.82,130,3.2
4971,9961,266,1854.56,1781.92,1847.64,4.005004676,1828.04,0.03,-7.6,692.0,688.0,692.0,2.68,2.59,2.67,23.85,24.2,23.25,24.11,114,1.9
4972,9963,268,1726.08,1739.43,1760.22,3.767853368,1741.91,-0.91,-7.7,696.0,693.0,693.0,2.48,2.51,2.54,22.63,22.43,22.6,22.87,108,2.2
4973,9965,279,1849.7,1793.1,1846.04,3.9670824989999995,1829.61,-0.64,-7.5,698.0,695.0,694.0,2.65,2.58,2.66,22.81,23.07,22.36,23.02,123,1.6
4974,9969,299,2157.6,2094.96,2079.91,4.5495224930000004,2110.82,-0.12,-7.0,696.0,696.0,691.0,3.1,3.01,3.01,24.52,25.06,24.33,24.16,111,2.3
4975,9970,327,2006.13,2300.1,1981.98,4.385812935,2096.07,-0.21,-7.0,699.0,697.0,693.0,2.87,3.3,2.86,22.27,21.31,24.44,21.06,114,3.7
4976,9971,327,2216.46,2596.08,2172.88,4.808287218,2328.47,0.03,-6.9,697.0,696.0,692.0,3.18,3.73,3.14,24.72,23.53,27.56,23.06,145,4.0
4977,9977,440,3669.21,3912.48,3216.4,7.3548755020000005,3599.36,5.22,-6.3,691.0,684.0,680.0,5.31,5.72,4.73,27.89,28.43,30.31,24.92,136,2.9
4978,9978,371,2985.2,4016.25,2938.64,6.553398854,3313.36,6.14,-6.1,680.0,675.0,674.0,4.39,5.95,4.36,30.35,27.34,36.78,26.91,117,3.8
4979,9981,388,3019.42,2690.48,2693.25,6.129636027,2801.05,6.6,-5.5,677.0,676.0,675.0,4.46,3.98,3.99,24.49,26.4,23.52,23.55,137,3.3
4980,9982,354,2645.2,2646.0,2436.75,5.587108462000001,2575.98,6.27,-5.7,680.0,675.0,675.0,3.89,3.92,3.61,24.71,25.38,25.39,23.38,111,2.7
4981,9983,348,2346.12,2250.8,2240.49,5.055891503,2279.14,5.05,-6.0,684.0,680.0,681.0,3.43,3.31,3.29,22.34,23.0,22.06,21.96,146,4.5
4982,9985,327,2642.7,2363.28,2157.18,5.343223327,2387.72,3.39,-5.9,690.0,687.0,687.0,3.83,3.44,3.14,25.05,27.73,24.8,22.63,107,3.4
4983,9986,327,2118.3,2067.87,2075.55,4.62427423,2087.24,3.09,-5.9,690.0,687.0,685.0,3.07,3.01,3.03,21.92,22.25,21.72,21.8,114,4.7
4984,9987,337,2432.43,2152.8,2435.3,5.071732171,2340.18,2.08,-6.2,693.0,690.0,686.0,3.51,3.12,3.55,23.93,24.88,22.02,24.91,125,2.8
4985,9989,343,2114.46,2118.3,2245.75,4.555517236,2159.5,1.68,-5.9,691.0,690.0,691.0,3.06,3.07,3.25,21.73,21.28,21.31,22.6,140,1.9
4986,9991,343,2234.68,2231.46,2263.2,4.7668476360000005,2243.11,1.39,-5.9,694.0,693.0,690.0,3.22,3.22,3.28,22.59,22.51,22.48,22.8,115,3.1
4987,9993,325,2321.55,2131.36,2141.37,4.8193126610000006,2198.09,1.52,-6.0,693.0,692.0,693.0,3.35,3.08,3.09,23.36,24.67,22.65,22.75,114,3.3
4988,9998,402,3361.05,3041.4,2774.25,6.557769989,3058.9,2.76,-5.4,693.0,685.0,685.0,4.85,4.44,4.05,26.16,28.75,26.01,23.73,102,3.6
4989,9999,496,2840.01,2549.3,3141.84,5.971763352999999,2843.72,3.12,-5.3,691.0,689.0,689.0,4.11,3.7,4.56,19.69,19.66,17.65,21.75,146,4.7
4990,10000,372,2948.92,2609.85,2686.17,5.938281432,2748.31,3.28,-5.0,689.0,685.0,687.0,4.28,3.81,3.91,25.36,27.21,24.08,24.78,128,3.9
4991,10002,452,4204.44,3558.43,3478.2,8.083470574,3747.02,4.35,-5.2,687.0,683.0,682.0,6.12,5.21,5.1,28.35,31.81,26.92,26.31,103,4.8
4992,10003,584,3216.93,3238.83,4344.34,7.725719488999999,3600.03,4.76,-5.2,683.0,679.0,682.0,4.71,4.77,6.37,21.05,18.81,18.94,25.4,104,6.2
4993,10008,426,2761.74,2619.72,2894.92,5.831048168,2758.79,4.28,-4.9,687.0,684.0,686.0,4.02,3.83,4.22,22.15,22.17,21.03,23.24,110,4.0
4994,10009,428,2868.96,2764.58,3009.6,6.039027418,2881.05,3.91,-5.2,688.0,686.0,684.0,4.17,4.03,4.4,23.05,22.96,22.12,24.08,121,3.9
4995,10011,431,2798.88,2811.24,3080.14,6.02646119,2896.75,3.87,-4.9,686.0,684.0,686.0,4.08,4.11,4.49,23.02,22.24,22.34,24.48,109,4.3
4996,10014,362,2304.36,2291.04,2531.84,5.061296873,2375.75,2.51,-5.3,692.0,688.0,688.0,3.33,3.33,3.68,22.59,21.91,21.78,24.07,104,4.6
4997,10016,391,2273.04,2256.3,2463.04,4.937095236,2330.79,2.3,-5.1,693.0,690.0,688.0,3.28,3.27,3.58,20.53,20.02,19.87,21.69,103,4.3
4998,10017,461,3176.28,3382.99,2930.88,6.4015841060000005,3163.38,2.76,-5.2,692.0,689.0,688.0,4.59,4.91,4.26,23.59,23.69,25.23,21.86,133,4.5
4999,10018,565,3852.8,4637.57,4001.07,8.092462211,4163.81,4.74,-4.7,688.0,683.0,677.0,5.6,6.79,5.91,25.16,23.29,28.03,24.18,97,5.1
5000,10020,527,3265.36,3564.75,3617.6,7.072718993,3482.57,6.09,-4.7,686.0,679.0,680.0,4.76,5.25,5.32,22.46,21.06,22.99,23.33,102,5.0
5001,10023,368,2544.48,2431.48,2449.02,5.364264872,2474.99,4.6,-5.0,684.0,683.0,686.0,3.72,3.56,3.57,22.98,23.62,22.57,22.74,106,3.9
5002,10024,378,2663.4,3015.93,2568.75,5.7257599,2749.36,3.55,-5.0,690.0,687.0,685.0,3.86,4.39,3.75,24.94,24.16,27.36,23.3,112,6.2
5003,10026,413,2822.1,2833.18,2945.5,5.993144417999999,2866.93,3.45,-4.9,690.0,686.0,685.0,4.09,4.13,4.3,23.81,23.44,23.53,24.46,107,4.6
5004,10030,351,3025.69,3023.64,2462.02,6.1135031589999995,2837.12,4.85,-5.0,683.0,681.0,682.0,4.43,4.44,3.61,27.59,29.42,29.4,23.94,103,6.0
5005,10031,367,2691.0,2716.56,2547.59,5.630360547,2651.72,4.14,-5.2,690.0,686.0,683.0,3.9,3.96,3.73,24.72,25.09,25.33,23.75,115,3.2
5006,10033,592,3634.66,3602.49,4080.79,7.718466186000001,3772.65,4.6,-4.9,691.0,681.0,679.0,5.26,5.29,6.01,21.77,20.98,20.79,23.55,107,4.1
5007,10035,448,3719.25,3607.28,3498.06,7.558440127000001,3608.2,7.51,-4.7,675.0,673.0,674.0,5.51,5.36,5.19,27.24,28.07,27.23,26.4,111,3.8
5008,10036,416,3395.0,3243.86,3151.68,6.95889951,3263.51,7.14,-4.5,679.0,673.0,672.0,5.0,4.82,4.69,26.56,27.63,26.4,25.65,102,5.6
5009,10037,366,2867.94,2920.82,2696.0,6.0643533629999995,2828.25,6.35,-4.9,678.0,673.0,674.0,4.23,4.34,4.0,26.24,26.61,27.1,25.01,114,5.3
5010,10038,385,2718.34,2957.39,2767.6,5.8571220010000005,2814.44,5.43,-4.9,683.0,683.0,680.0,3.98,4.33,4.07,24.9,24.05,26.17,24.49,111,3.3
5011,10039,365,2704.68,2760.55,2953.06,5.764447146,2806.1,4.77,-5.0,683.0,685.0,682.0,3.96,4.03,4.33,26.25,25.3,25.82,27.62,102,4.2
5012,10041,464,3592.58,3579.84,3696.44,7.467222649,3622.95,4.6,-4.4,683.0,678.0,682.0,5.26,5.28,5.42,26.68,26.45,26.36,27.22,82,3.8
5013,10043,399,3071.31,2972.03,2863.71,6.305795024,2969.02,5.83,-4.6,681.0,677.0,677.0,4.51,4.39,4.23,25.31,26.18,25.34,24.41,121,3.8
5014,10045,392,2653.92,3001.18,3178.12,6.067145932000001,2944.41,5.43,-4.6,684.0,679.0,682.0,3.88,4.42,4.66,25.59,23.06,26.08,27.62,110,4.3
5015,10047,307,2622.72,2175.58,2128.92,5.276242978,2309.07,4.56,-4.5,683.0,682.0,678.0,3.84,3.19,3.14,25.7,29.19,24.21,23.69,110,4.6
5016,10048,329,2273.7,2264.04,2284.56,4.918335128,2274.1,3.74,-4.5,689.0,684.0,684.0,3.3,3.31,3.34,23.69,23.68,23.58,23.79,110,4.3
5017,10050,332,2270.1,2223.32,2332.44,4.8437342569999995,2275.29,3.16,-4.7,690.0,682.0,684.0,3.29,3.26,3.41,23.53,23.48,22.99,24.12,136,2.3
5018,10053,482,2577.96,2754.87,3285.94,5.811580918,2872.92,3.26,-4.6,693.0,687.0,686.0,3.72,4.01,4.79,20.46,18.36,19.62,23.4,123,4.0
5019,10055,509,3390.75,3745.5,3495.24,7.085664914,3543.83,4.45,-4.4,685.0,681.0,684.0,4.95,5.5,5.11,23.8,22.77,25.15,23.47,93,4.5
5020,10056,494,3481.56,3220.5,3327.1,7.053620916,3343.05,5.14,-4.3,684.0,678.0,679.0,5.09,4.75,4.9,23.08,24.03,22.23,22.97,106,5.7
5021,10058,447,3026.0,3206.25,3415.5,6.6031072779999995,3215.92,6.64,-4.0,680.0,675.0,675.0,4.45,4.75,5.06,24.4,22.96,24.33,25.92,99,3.2
5022,10061,494,3411.3,3775.24,3701.88,7.376282105,3629.47,5.68,-4.2,685.0,679.0,678.0,4.98,5.56,5.46,25.01,23.5,26.01,25.5,112,5.3
5023,10063,393,2759.32,3032.96,2850.17,5.9467850570000005,2880.82,4.91,-3.9,683.0,677.0,677.0,4.04,4.48,4.21,25.02,23.96,26.34,24.75,85,4.2
5024,10065,405,2870.15,2764.86,2908.64,6.005605642000001,2847.88,4.1,-4.0,685.0,681.0,686.0,4.19,4.06,4.24,24.07,24.25,23.36,24.58,101,4.4
5025,10067,337,2579.36,2830.3,2606.8,5.566373365,2672.15,3.51,-4.1,686.0,682.0,686.0,3.76,4.15,3.8,27.19,26.25,28.8,26.53,104,4.4
5026,10068,387,2339.26,2305.08,2617.47,5.095512995,2420.6,2.95,-4.2,686.0,684.0,687.0,3.41,3.37,3.81,21.49,20.77,20.47,23.24,91,4.1
5027,10069,387,3274.88,2855.2,3000.3,6.509614121,3043.46,3.05,-3.8,688.0,688.0,685.0,4.76,4.15,4.38,27.01,29.07,25.34,26.63,91,4.1
5028,10070,294,3203.85,2530.22,2250.8,6.079909585,2661.62,3.49,-4.0,689.0,682.0,680.0,4.65,3.71,3.31,31.05,37.37,29.52,26.26,104,4.9
5029,10077,249,1529.32,1522.4,1573.23,3.4015877989999996,1541.65,0.0,-4.3,692.0,692.0,687.0,2.21,2.2,2.29,21.49,21.32,21.22,21.93,102,5.9
5030,10078,246,1605.44,1584.7,1639.82,3.462750015,1609.99,0.01,-4.3,692.0,689.0,689.0,2.32,2.3,2.38,22.72,22.65,22.36,23.14,106,3.6
5031,10086,165,1016.76,1013.8,1046.52,2.215685341,1025.69,-1.33,-4.4,687.0,685.0,684.0,1.48,1.48,1.53,21.68,21.49,21.43,22.12,109,4.2
5032,10087,157,982.41,1003.02,1004.01,2.150306607,996.48,-1.42,-4.4,687.0,687.0,683.0,1.43,1.46,1.47,22.14,21.83,22.29,22.31,103,4.4
5033,10088,164,956.32,976.69,1033.6,2.1188105090000002,988.87,-1.58,-4.4,688.0,683.0,680.0,1.39,1.43,1.52,21.05,20.35,20.79,22.0,91,4.8
5034,10090,187,1107.68,1157.52,1238.4,2.431531714,1167.87,-1.64,-4.2,688.0,689.0,688.0,1.61,1.68,1.8,21.8,20.68,21.61,23.12,92,3.7
5035,10092,168,1084.87,1093.92,1074.84,2.342913774,1084.54,-1.39,-4.5,691.0,688.0,689.0,1.57,1.59,1.56,22.52,22.52,22.71,22.32,105,3.0
5036,10093,161,964.6,976.69,1020.65,2.112422784,987.31,-1.56,-4.2,689.0,683.0,685.0,1.4,1.43,1.49,21.4,20.91,21.17,22.13,87,2.6
5037,10094,142,931.6,927.45,907.06,2.002092329,922.04,-1.92,-4.4,685.0,687.0,682.0,1.36,1.35,1.33,22.69,22.93,22.82,22.32,97,4.4
5038,10095,139,883.65,881.07,879.78,1.916325005,881.5,-2.08,-4.4,685.0,683.0,682.0,1.29,1.29,1.29,22.17,22.23,22.16,22.13,91,5.3
5039,10097,119,802.62,793.44,774.06,1.708958636,790.04,-2.46,-4.4,686.0,684.0,679.0,1.17,1.16,1.14,23.24,23.61,23.34,22.77,90,4.6
5040,10098,116,749.92,728.67,746.9,1.5911001790000001,741.83,-2.73,-4.4,688.0,681.0,679.0,1.09,1.07,1.1,22.41,22.65,22.01,22.56,93,5.0
5041,10102,100,678.15,665.42,675.0,1.4405092130000001,672.86,-2.87,-4.5,685.0,679.0,675.0,0.99,0.98,1.0,23.59,23.77,23.33,23.66,95,3.8
5042,10103,97,653.76,638.26,673.2,1.385544427,655.07,-3.08,-4.5,681.0,679.0,680.0,0.96,0.94,0.99,23.69,23.65,23.08,24.35,87,4.9
5043,10105,96,680.13,694.62,727.6,1.4328548419999998,700.78,-3.6,-4.7,687.0,681.0,680.0,0.99,1.02,1.07,25.66,24.9,25.43,26.64,112,3.0
5044,10106,101,763.84,946.67,803.58,1.657250026,838.03,-3.5,-4.6,682.0,691.0,681.0,1.12,1.37,1.18,29.15,26.57,32.93,27.95,98,2.6
5045,10107,119,967.4,932.96,974.12,2.0109515940000002,958.16,-3.58,-4.6,691.0,686.0,686.0,1.4,1.36,1.42,28.3,28.57,27.55,28.77,91,5.0
5046,10109,108,836.92,813.96,831.27,1.7496905790000001,827.38,-3.37,-4.7,686.0,684.0,687.0,1.22,1.19,1.21,26.9,27.21,26.47,27.03,82,4.4
5047,10112,67,539.57,524.94,537.6,1.105448126,534.04,-4.27,-4.9,683.0,673.0,672.0,0.79,0.78,0.8,28.08,28.37,27.6,28.26,90,4.3
5048,10114,34,306.82,303.6,290.4,0.591416211,300.27,-5.33,-5.2,667.0,660.0,660.0,0.46,0.46,0.44,31.22,31.9,31.57,30.19,83,5.1
5049,10115,32,266.8,275.94,268.14,0.562393303,270.29,-5.45,-5.3,667.0,657.0,654.0,0.4,0.42,0.41,29.87,29.49,30.5,29.63,91,2.9
5050,10116,31,244.94,241.61,253.5,0.47746787799999996,246.68,-5.62,-5.4,662.0,653.0,650.0,0.37,0.37,0.39,28.16,27.96,27.58,28.94,85,4.6
5051,10117,17,155.04,182.28,159.5,0.28155868,165.61,-5.94,-5.5,646.0,651.0,638.0,0.24,0.28,0.25,34.51,32.31,37.98,33.24,84,6.4
5052,10118,14,118.94,120.84,133.98,0.219863432,124.59,-6.14,-5.5,626.0,636.0,638.0,0.19,0.19,0.21,31.55,30.12,30.6,33.92,101,4.5
5053,10119,12,106.25,113.04,112.5,0.20402249100000003,110.6,-6.25,-5.6,625.0,628.0,625.0,0.17,0.18,0.18,32.68,31.4,33.41,33.25,99,4.1
5054,10120,15,100.48,113.76,125.8,0.161296138,113.35,-6.29,-5.5,628.0,632.0,629.0,0.16,0.18,0.2,26.8,23.76,26.9,29.74,85,3.6
5055,10121,18,133.77,152.64,146.51,0.234456478,144.31,-6.33,-5.5,637.0,636.0,637.0,0.21,0.24,0.23,28.44,26.36,30.08,28.87,84,5.2
5056,10122,14,115.38,140.58,121.6,0.211436947,125.85,-6.31,-5.6,641.0,639.0,640.0,0.18,0.22,0.19,31.88,29.23,35.62,30.81,93,4.9
5057,10125,117,795.3,759.15,803.64,1.412156257,786.03,-14.7,-14.6,723.0,723.0,724.0,1.1,1.05,1.11,24.5,24.79,23.67,25.05,251,0.0
5058,10127,130,902.72,879.67,919.8,1.863355452,900.73,-14.25,-14.5,728.0,727.0,730.0,1.24,1.21,1.26,25.23,25.29,24.64,25.77,3,0.0
5059,10129,146,1010.53,977.4,1052.7,1.780811278,1013.54,-13.83,-14.3,727.0,724.0,726.0,1.39,1.35,1.45,25.25,25.17,24.35,26.22,351,1.7
5060,10131,165,1189.9,1142.96,1239.75,2.455221714,1190.87,-13.0,-13.9,730.0,728.0,725.0,1.63,1.57,1.71,26.18,26.16,25.12,27.25,17,1.3
5061,10132,173,1210.75,1219.1,1315.87,2.3366207119999998,1248.57,-12.75,-13.8,725.0,730.0,727.0,1.67,1.67,1.81,26.15,25.36,25.54,27.56,284,0.0
5062,10140,237,1756.89,1764.18,1909.38,3.5453473489999996,1810.15,-10.5,-13.0,729.0,726.0,726.0,2.41,2.43,2.63,27.47,26.67,26.78,28.98,348,2.5
5063,10147,296,2397.6,2358.32,2513.0,4.95560194,2422.97,-8.66,-12.0,720.0,719.0,718.0,3.33,3.28,3.5,29.26,28.96,28.48,30.35,44,1.8
5064,10148,316,2473.03,2384.28,2645.5,5.056922129,2500.94,-8.73,-12.0,721.0,716.0,715.0,3.43,3.33,3.7,28.3,27.99,26.98,29.94,279,0.0
5065,10151,328,2649.2,2612.8,2673.75,5.428704357999999,2645.25,-7.23,-11.2,716.0,710.0,713.0,3.7,3.68,3.75,28.69,28.74,28.34,29.0,305,0.0
5066,10154,328,2693.67,2741.7,2591.28,5.545038927999999,2675.55,-5.54,-10.9,707.0,703.0,708.0,3.81,3.9,3.66,28.86,29.05,29.57,27.95,252,0.0
5067,10156,352,2675.2,2730.78,2879.36,5.65256314,2761.78,-4.5,-10.5,704.0,702.0,704.0,3.8,3.89,4.09,27.66,26.79,27.35,28.84,346,0.0
5068,10157,367,2864.16,2914.83,2977.92,5.950323295,2918.97,-3.08,-10.5,702.0,699.0,704.0,4.08,4.17,4.23,27.9,27.38,27.86,28.47,78,0.0
5069,10162,414,3217.8,3247.7,3316.16,6.775037229,3260.55,0.18,-9.9,692.0,691.0,688.0,4.65,4.7,4.82,27.32,26.96,27.22,27.79,298,0.0
5070,10163,420,3302.4,3346.7,3414.39,6.952964445,3354.5,1.35,-8.8,688.0,683.0,687.0,4.8,4.9,4.97,27.6,27.17,27.53,28.09,261,0.0
5071,10164,433,3373.17,3414.39,3490.13,7.115496455,3425.9,1.97,-8.4,687.0,687.0,683.0,4.91,4.97,5.11,27.28,26.86,27.19,27.79,294,0.0
5072,10165,437,3440.0,3449.15,3560.34,7.1161321,3483.16,1.55,-8.7,688.0,683.0,686.0,5.0,5.05,5.19,27.52,27.18,27.25,28.13,4,0.0
5073,10168,463,3591.0,3590.4,3641.88,7.400444117999999,3607.76,2.57,-9.2,684.0,680.0,682.0,5.25,5.28,5.34,26.81,26.69,26.68,27.06,14,0.0
5074,10169,463,3614.6,3642.26,3641.88,7.4411290910000005,3632.91,2.57,-9.2,682.0,677.0,682.0,5.3,5.38,5.34,27.0,26.86,27.07,27.06,14,0.0
5075,10171,493,3704.64,3676.11,3786.36,7.749924499,3722.37,3.82,-8.8,681.0,677.0,681.0,5.44,5.43,5.56,25.87,25.74,25.54,26.31,354,0.0
5076,10172,500,3753.6,3823.92,3876.0,7.851918765,3817.84,3.51,-8.4,680.0,678.0,680.0,5.52,5.64,5.7,26.19,25.75,26.23,26.58,300,1.0
5077,10174,523,3734.5,3754.87,3823.92,7.74583849,3771.1,2.66,-8.5,679.0,679.0,678.0,5.5,5.53,5.64,24.8,24.56,24.69,25.15,351,0.4
5078,10177,568,4196.22,4144.5,4205.25,8.607365487000001,4181.99,3.2,-7.9,679.0,675.0,675.0,6.18,6.14,6.23,25.28,25.36,25.05,25.42,0,1.0
5079,10178,569,4062.76,3911.93,4131.0,8.307478299,4035.23,4.12,-7.9,676.0,671.0,675.0,6.01,5.83,6.12,24.27,24.43,23.53,24.84,225,0.0
5080,10179,544,3823.92,3920.8,3901.5,7.868516176,3882.07,3.74,-7.5,678.0,676.0,675.0,5.64,5.8,5.78,24.45,24.09,24.7,24.58,46,0.0
